,iloc,distance
2026,4,3.4924264849645805
2027,4,1.8251004701088258
2028,3,3.156137326038751
2029,3,3.6682217893622084
2030,3,2.339721805897964
2031,3,1.8798305417137566
2032,3,1.6493699070232968
2033,3,3.5497926652547207
2034,1,2.6526813167432546
2035,4,1.5646595532503578
2036,4,1.8880863142566957
2037,3,1.7803192001173842
2038,1,3.4371754476764504
2039,1,3.6804727562302597
2040,3,3.9350541595521196
2041,4,1.678507253710641
2042,3,2.0000464948289345
2043,4,2.628596881992729
2044,1,2.8742348746043294
2045,1,2.0645555644596407
2046,2,3.5218053509915026
2047,3,3.9868914428804487
2048,1,1.8830677203034654
2049,4,1.3445436109446414
2050,4,2.7629589881629752
2051,2,4.62270505101792
2052,4,3.0908294782993533
2053,4,2.512877904196275
2054,2,2.2940278245571224
2055,3,4.197837986030087
2056,4,2.236712286595167
2057,4,1.4251898697159608
2058,4,2.4583913490019276
2059,3,2.554047623499655
2060,4,4.4068830176731195
2061,4,1.5393580123043331
2062,1,3.988722419855349
2063,4,1.6959859815231542
2064,4,1.4856692581638804
2065,1,4.113457801331565
2066,4,1.3870865371644625
2067,2,8.415987785880114
2068,3,4.785715059138462
2069,3,1.7244044634064348
2070,1,3.142288247228865
2071,3,3.5488083917015745
2072,4,2.6877989490292458
2073,4,2.5111953989737823
2074,3,3.9254811202696636
2075,1,2.643918717875386
2076,3,2.3176855498734
2077,2,3.5147885309277678
2078,4,1.3871322300188114
2079,1,3.983113651800361
2080,1,3.1408661662080064
2081,3,1.991386753053
2082,3,2.442854900160285
2083,4,2.0685508523373977
2084,3,2.09111125162994
2085,4,1.4573698296387925
2086,1,3.376830634789755
2087,4,3.1052965842914553
2088,2,5.01280779867091
2089,4,2.235511673494119
2090,1,3.6680961738269984
2091,4,3.901128934678414
2092,1,5.880229214404538
2093,3,2.0963788130488217
2094,3,3.285152895538964
2095,2,4.00967482743072
2096,4,2.501033953583874
2097,4,4.369557808461033
2098,4,1.7388705802589484
2099,4,2.3641739103828967
2100,4,1.480856861291841
2101,1,7.975803958468238
2102,3,3.3449312339550845
2103,4,2.057884493012288
2104,4,1.3470118469482588
2105,4,1.5606355019271492
2106,4,2.5856982388203913
2107,3,5.274412376309936
2108,4,3.2129224623346713
2109,3,3.574925326821061
2110,3,1.371225170476185
2111,4,1.7408111940213744
2112,3,1.7063282789335827
2113,4,1.6095451094013027
2114,4,2.715159647395393
2115,3,3.59400259012643
2116,3,2.993808228285879
2117,4,2.210601396360584
2118,4,1.3030419322306939
2119,4,2.4084843642077955
2120,1,2.290520504670954
2121,4,1.1709389205582912
2122,3,1.656481345674967
2123,4,2.0127727445274943
2124,3,1.8011575488121494
2125,3,3.1581779416463607
2126,3,2.0716672145818293
2127,4,1.5212730951477367
2128,3,2.4778903665887464
2129,2,4.334890144934843
2130,4,1.3874435988238936
2131,1,2.098559462207416
2132,3,3.6424462513792246
2133,4,1.4003885394655484
2134,3,2.195388264170854
2135,4,1.5682009909763759
2136,3,2.6304367289912753
2137,4,1.8453989945786307
2138,3,2.8943958957131097
2139,4,1.4771694115892773
2140,3,2.9720171980501946
2141,4,3.2142840340828105
2142,4,3.6400987040617943
2143,2,5.521087288306674
2144,3,2.117952866662678
2145,4,2.3962634962758136
2146,3,3.722984352176852
2147,3,1.8357295229453072
2148,4,2.0420771768586192
2149,4,1.5226919629447695
2150,3,3.194370785804124
2151,4,2.124954041157064
2152,3,6.012336936382503
2153,3,2.7843705040734044
2154,3,4.2283835401727865
2155,4,1.7321943147506438
2156,4,1.7259474179023713
2157,3,2.5584589035230376
2158,3,1.782758001580173
2159,1,29.11830984712662
2160,4,2.4757120482907085
2161,3,1.304846906225955
2162,3,3.839958058394085
2163,4,1.3159854873563908
2164,2,5.371214325338209
2165,3,2.7447297830924566
2166,4,2.8170115859439173
2167,4,1.5239932082028445
2168,3,2.162983487836842
2169,4,2.145505030408999
2170,4,4.474728008452997
2171,1,3.1253486478877353
2172,3,2.62278636103656
2173,4,1.3690976093651843
2174,1,3.8210173082535315
2175,3,2.55270519443987
2176,3,1.8297954875337374
2177,3,4.172328764184036
2178,3,4.404476428131499
2179,4,2.317361127931279
2180,4,1.484984465080433
2181,4,2.1174823617580256
2182,3,3.5116165020188896
2183,3,2.2425681357933676
2184,4,1.4392772561469773
2185,3,2.321591906139816
2186,4,1.5163828340050869
2187,3,1.9119237427597426
2188,3,3.810557549909681
2189,4,2.8377007965931096
2190,4,2.1488268110580564
2191,4,2.61297355997228
2192,4,1.4335860347281937
2193,4,1.7389263997171605
2194,4,1.9792993754342905
2195,4,1.5846223052151094
2196,1,3.826767951204776
2197,3,2.109459445039605
2198,1,2.7444203847083393
2199,4,4.239678736642346
2200,1,2.2745409106916314
2201,4,1.5421248282888589
2202,4,2.116363664481713
2203,3,2.6212912627821523
2204,2,3.3398063180151105
2205,2,4.014267729214789
2206,1,2.306408807817645
2207,3,1.699211823123804
2208,3,4.163619414081666
2209,3,2.5650656624335033
2210,1,2.2515193978126176
2211,4,1.3213469640811106
2212,1,4.508879807572816
2213,4,2.617593646548775
2214,3,3.830014230561502
2215,1,1.6807256834678077
2216,3,4.315297973780073
2217,3,4.758893792435303
2218,3,3.1601541607880796
2219,4,1.3703422473370968
2220,3,3.2548626722274143
2221,4,1.5678397244515898
2222,3,1.8025743285438378
2223,4,3.0016286009998128
2224,4,1.32891215677778
2225,3,3.002694685125449
2226,3,3.0322970252212267
2227,4,1.3604112333195024
2228,4,2.0683610930249925
2229,4,1.5280223722934159
2230,3,2.1621366282182493
2231,4,4.104448531877377
2232,3,3.551782764219996
2233,3,1.7420484910182454
2234,4,1.3246655185047898
2235,3,3.403137214118519
2236,3,2.9508851501057296
2237,4,2.2702694860643007
2238,3,2.4295927579473506
2239,3,1.8025868056153282
2240,1,9.932017035875086
2241,3,2.7663381212819145
2242,4,2.3461059034610314
2243,4,1.5012144944215262
2244,3,1.8486910282822187
2245,3,3.106874416017172
2246,4,2.3958893092390325
2247,4,1.3443218035382711
2248,4,2.4832005795387597
2249,1,2.286329906967615
2250,3,3.401899006172104
2251,3,5.12254566175636
2252,4,2.4611147619910567
2253,3,1.6468348731714753
2254,4,2.8554589986772623
2255,3,2.055685419591959
2256,3,2.8282290517261397
2257,3,3.9784660641793175
2258,1,1.7491122134378185
2259,2,3.396090016789528
2260,4,2.3213717452518883
2261,2,5.319604309785571
2262,3,1.7466105047670661
2263,1,3.8374568241835036
2264,4,1.3123711889572096
2265,2,2.9628232423183913
2266,1,3.9562716864920535
2267,1,5.772695315138635
2268,4,3.0402995518484497
2269,4,4.343952480161334
2270,4,2.2009153377649393
2271,1,2.1922387611360405
2272,3,2.470654057201009
2273,4,1.3457015084953392
2274,3,2.0847104307869126
2275,4,2.5588893544682567
2276,1,7.669217295193404
2277,3,2.1158691448612195
2278,4,2.465792312332637
2279,3,3.248137646911103
2280,3,2.3462277318990554
2281,4,1.2992583412967935
2282,4,1.8789489279209008
2283,4,1.3805526112091853
2284,4,2.102086734963633
2285,3,1.9135467370979649
2286,3,1.6485591285650407
2287,3,2.248286710862935
2288,1,4.161185365238426
2289,4,2.429406069358353
2290,3,2.2816125060216454
2291,3,2.4238689286777184
2292,4,1.3663581539689356
2293,3,1.8364631305441697
2294,4,1.2822255236513591
2295,4,1.2023839307978055
2296,2,4.261119306680601
2297,4,2.12150099480461
2298,1,4.0088651133993185
2299,4,1.0407557667484342
2300,4,1.5320013701323754
2301,3,1.7882096806530345
2302,1,2.3975340006720955
2303,3,1.9746385865903469
2304,4,1.0400965421056751
2305,4,2.251072969927072
2306,1,2.0437985596139687
2307,4,4.451254217567709
2308,3,3.3331301288195703
2309,3,3.5608981150439845
2310,3,2.746630439074945
2311,2,2.06663396703815
2312,3,2.7367855429020604
2313,4,1.3632986887613683
2314,3,1.5586872730346475
2315,4,1.7731027362947382
2316,3,3.8438380911322017
2317,3,2.602473716434726
2318,3,1.7200881627109
2319,4,1.4099793933081972
2320,4,1.523948946878675
2321,4,2.8251761810060128
2322,4,2.377077156233648
2323,4,4.2712486349775745
2324,1,2.8497790126030824
2325,3,2.215816532908712
2326,4,4.063833816704845
2327,3,1.6728869583789148
2328,4,1.3834446918977636
2329,1,3.8866846888603575
2330,3,1.9936927632439267
2331,3,3.144201293187528
2332,3,2.8441451444937833
2333,3,4.176479964877341
2334,3,3.8213683739842654
2335,4,1.488961429714042
2336,3,3.0063806140010674
2337,1,4.773765597790894
2338,4,3.417905683299791
2339,2,4.344680489005505
2340,1,2.646882122967084
2341,3,2.3775368898545413
2342,1,2.450235612535855
2343,1,1.9957221416824122
2344,1,4.175155120255927
2345,2,6.707038043391387
2346,3,1.7796785247218574
2347,3,2.0138047875981604
2348,1,2.416241196754288
2349,1,3.2081656151154396
2350,4,2.1695062782120424
2351,3,2.593019136213375
2352,4,2.6991342429177214
2353,4,1.3167994032438213
2354,3,2.677511554938192
2355,3,2.3334183777780533
2356,4,1.4403100424822752
2357,3,2.3327295039752465
2358,4,2.7994523838208956
2359,3,2.5025661424909056
2360,3,4.440646306093894
2361,1,6.7643023477049375
2362,3,3.6523156951371827
2363,2,3.6356070162770204
2364,3,2.3459873309098
2365,4,1.8091536087060351
2366,1,5.249666232448096
2367,4,1.688253230948135
2368,3,3.849020653095762
2369,3,2.303356223600432
2370,4,1.27651904965786
2371,4,4.3093721308741
2372,3,2.3746358722722802
2373,2,3.9322758264148416
2374,3,3.2581068233426707
2375,4,1.369781088955721
2376,3,1.2938137444575442
2377,4,2.788336349490074
2378,4,1.7552976828169942
2379,3,1.8566716151205251
2380,3,3.651629912827341
2381,3,1.5180596059514067
2382,3,3.777708410244787
2383,1,2.7919568468005207
2384,3,2.4274436713056735
2385,1,2.4711244299191977
2386,4,1.2949938820227918
2387,1,4.622565128915681
2388,3,2.00663479062875
2389,1,2.3146393563392973
2390,4,1.4336227050575272
2391,2,3.8715263742969035
2392,1,3.1591095782607272
2393,4,1.6644970718836405
2394,4,1.6401752547067046
2395,3,2.1501227108568473
2396,4,1.2526341734429827
2397,1,2.3228971608483886
2398,2,4.165933163764324
2399,4,2.2641496420096736
2400,2,6.040634684285535
2401,4,3.8074001016133514
2402,4,1.7698248425012082
2403,1,4.738173486691229
2404,0,5.807896762970726
2405,3,1.9085516786780277
2406,2,4.180410110926665
2407,4,2.9170200676204607
2408,1,2.085248050454543
2409,3,4.353766261654758
2410,3,1.8322587063502374
2411,3,2.701512332656905
2412,4,2.5039304495826893
2413,4,2.4036568263337594
2414,4,1.5071960941665605
2415,3,3.3062977035701824
2416,2,4.393813417403623
2417,3,1.733380682868189
2418,3,1.4659005553586846
2419,4,2.034726965310923
2420,3,1.7618613262271423
2421,3,3.4831691508608404
2422,1,4.999895748888015
2423,0,2.3573909612052626
2424,4,1.4197177570997601
2425,4,1.9746013856840001
2426,4,1.9373335764136161
2427,1,2.537016293015873
2428,4,2.918518377510187
2429,4,1.4907589415336366
2430,4,1.2845621922743296
2431,3,4.6158550903938025
2432,1,2.547495531726828
2433,3,2.826019692502337
2434,3,1.6496681448421615
2435,3,3.0097400172287623
2436,3,2.1806462954807904
2437,1,1.8674034502719183
2438,3,5.078430628426998
2439,1,3.398275161228482
2440,3,3.47482987834045
2441,1,5.046792813990019
2442,1,2.4416245575857967
2443,3,3.586196157034529
2444,3,3.8535943103280204
2445,3,1.7777021916994373
2446,1,4.2697701536532255
2447,4,1.98383762753581
2448,1,4.608538176327302
2449,4,1.7227373422232881
2450,4,2.0104900781904447
2451,4,1.4763972107527692
2452,3,2.8376462600761014
2453,3,3.312528731051102
2454,1,11.044075112980378
2455,4,2.7536423380298456
2456,4,1.3327846195734883
2457,3,2.8570239730815508
2458,4,2.70727328694448
2459,3,4.394737282673361
2460,4,1.7979087609885005
2461,4,2.1375809801419097
2462,4,3.6733646550852526
2463,1,5.9559992523759435
2464,3,3.6502890185461982
2465,1,2.7653849312588177
2466,4,1.3875338225687461
2467,1,3.345214483212232
2468,3,5.309841699872764
2469,1,3.6017020339363235
2470,1,3.37758396262435
2471,3,4.028996599782433
2472,4,2.6926201416614806
2473,1,5.16441102235453
2474,4,2.6333292904991588
2475,1,2.7860029117165825
2476,3,3.6933477638308663
2477,3,3.431999594058666
2478,4,2.4446563305425966
2479,3,3.7938707536826417
2480,3,3.5283987009634323
2481,4,1.387080521721846
2482,4,2.185889373952694
2483,4,2.0436477888542774
2484,3,1.8639586255440501
2485,1,5.900877574438427
2486,4,1.4667581642355119
2487,1,5.968016363034386
2488,1,2.1745822984857774
2489,4,2.6321027965901416
2490,1,3.6029183065476946
2491,3,4.042375022754105
2492,3,1.7722636306902078
2493,4,1.6304526289086505
2494,4,1.5977159253682227
2495,1,3.6260504991168245
2496,4,3.1847279744777865
2497,4,2.030952177071499
2498,3,5.274082295165128
2499,2,5.363797909882671
2500,3,4.607020307230911
2501,3,2.037762892918314
2502,4,3.859506441983417
2503,3,3.8876999923030544
2504,4,1.3809051786059232
2505,4,2.3840518645364766
2506,2,3.356193104512036
2507,4,1.3627924886380864
2508,3,1.8209848986854629
2509,3,4.359412026390402
2510,4,2.9167319506460143
2511,4,1.968861965039098
2512,4,1.8813326591383468
2513,4,2.3601779025218597
2514,4,2.0440814650979484
2515,2,8.203912945270309
2516,1,4.004478995556464
2517,4,1.0985855612442537
2518,3,1.4841689478843418
2519,4,2.8076383203103967
2520,4,2.40413902011086
2521,4,3.73397476695485
2522,3,3.604373972297533
2523,2,5.433964723542378
2524,3,2.1322105759392955
2525,4,1.5946474503856678
2526,4,2.0378768068875592
2527,3,2.174953154510972
2528,3,3.487576415336786
2529,1,4.6771605455231935
2530,3,2.16476477502498
2531,1,4.560890215740863
2532,4,1.3458915960658915
2533,4,1.3047506246910758
2534,3,3.4347703325360124
2535,4,2.510731756220543
2536,3,2.24602913601619
2537,3,3.0639644221114213
2538,4,1.0960518555558474
2539,3,4.338596905557183
2540,4,2.368226182923233
2541,4,1.2791421973862327
2542,4,1.4243329195745174
2543,4,2.2135103738035062
2544,3,4.554831956920395
2545,3,3.232360654808259
2546,1,2.439379414015361
2547,4,1.55090851752758
2548,1,1.9581297491911709
2549,3,1.009880495718253
2550,2,4.8683378194669045
2551,3,3.1064609031688133
2552,4,1.334297598004916
2553,3,1.6480463030968913
2554,4,3.6195632109896163
2555,1,4.5594339657914436
2556,4,2.339016141402521
2557,4,3.5571476449674404
2558,3,1.621471132682003
2559,4,1.5809943095190997
2560,3,4.840210559981973
2561,1,3.9635604138295073
2562,4,1.3209289735684953
2563,4,1.3618200812777834
2564,4,1.2996694787620424
2565,4,1.4207217436906314
2566,4,1.688019818457622
2567,3,3.778716211630758
2568,3,2.457919588028249
2569,4,3.580995342573703
2570,4,1.9672241502555563
2571,1,1.9225411977557247
2572,4,2.047046207971142
2573,3,2.792349477312967
2574,1,4.51730933109559
2575,4,1.3813624002672347
2576,1,2.3996869614331975
2577,4,1.6409384203284494
2578,1,3.409634251182059
2579,1,3.0392995142643358
2580,4,2.8700360016327426
2581,1,2.125029166295073
2582,3,3.1858052752483212
2583,3,1.5451286677507106
2584,4,1.8630786995834554
2585,4,2.255228052237734
2586,3,2.8261958134469847
2587,4,1.4448044128410984
2588,3,2.965488195128008
2589,4,1.8825850345428121
2590,3,1.7064225008829932
2591,3,3.108395742324608
2592,4,2.6251586901662054
2593,1,5.843967400748105
2594,1,3.6873234834622024
2595,4,1.4400739199496302
2596,1,3.708135892881126
2597,4,1.383524239652056
2598,1,2.2375416849228738
2599,1,5.269002757454051
2600,3,1.9232002880114552
2601,3,1.874443839797509
2602,4,1.3700726641230614
2603,4,1.425050060471848
2604,3,2.099047408484516
2605,4,2.653645110107787
2606,1,2.4286241941318836
2607,4,2.4667756872194944
2608,1,4.147762333624067
2609,3,1.7560999990004813
2610,4,1.3124331063646841
2611,4,2.092326676570641
2612,1,2.3763551433665735
2613,1,3.3556875412417324
2614,4,2.484672340288171
2615,4,2.71613886003137
2616,3,2.3972405579055844
2617,4,1.6831838746472827
2618,3,1.7777618220031326
2619,4,2.831175387382861
2620,3,1.592681549992071
2621,4,4.425592445356019
2622,3,3.573731217691948
2623,3,2.1522622639962634
2624,3,1.8988890090437287
2625,4,3.607012255288756
2626,4,1.2811286859491227
2627,3,2.99520840417687
2628,4,2.4552059344570667
2629,3,3.3942522252279317
2630,4,3.80828748657319
2631,1,2.9394022028720004
2632,1,3.227987429338677
2633,1,1.9541717480923988
2634,4,1.3681551690958387
2635,3,3.8977173608327016
2636,4,2.974467158584092
2637,4,1.3497450688253316
2638,4,1.4283763614298823
2639,4,2.7447953858016807
2640,3,1.4025353614943614
2641,3,1.9859649972919062
2642,1,2.0348451421210982
2643,1,2.9446987801273394
2644,4,1.4073285553048958
2645,1,3.1667486790775814
2646,3,2.3072674325251645
2647,3,2.3536560921773533
2648,4,1.3908874042205934
2649,3,3.1919503867163272
2650,4,2.618872911031786
2651,4,1.2994082541472167
2652,4,4.3149217017370445
2653,3,2.0639588216204148
2654,4,2.4273502972970857
2655,3,2.6564116165218987
2656,3,3.3965743143988005
2657,1,3.413746110410283
2658,4,1.3419217000506107
2659,4,1.41545019563382
2660,1,3.178306416522797
2661,4,1.406478776705979
2662,3,2.2371574973720194
2663,4,1.4495136750799635
2664,3,3.2138874479111443
2665,3,1.8404898436409556
2666,3,1.9967278578949044
2667,4,1.799551751145999
2668,3,3.5351316292423554
2669,1,3.3556041716744303
2670,4,2.4334212679729257
2671,2,3.8853307319133807
2672,1,4.612090896380549
2673,1,3.0873123643556135
2674,4,1.4189197111793506
2675,4,4.0603971055437285
2676,4,2.1483336022892656
2677,1,2.5763327619708742
2678,3,5.022160382720183
2679,3,2.3638005433441265
2680,1,4.443730733010362
2681,1,2.567983530027798
2682,1,4.920460007351255
2683,3,1.716136164854456
2684,4,2.515669286689237
2685,1,3.308052936154356
2686,3,1.688996091188867
2687,3,2.926208281029746
2688,3,3.1650358844220587
2689,3,1.9614349867002507
2690,1,2.223720458794822
2691,4,1.5407925942479952
2692,4,2.5882354232555262
2693,1,4.043626212312072
2694,4,1.351362710072069
2695,4,2.2486573529419975
2696,1,5.316613662554296
2697,3,3.4784951981834937
2698,3,2.542861148285409
2699,4,2.5803281553172073
2700,4,5.747976075031174
2701,4,2.112865450032329
2702,3,1.7309162799345452
2703,4,1.7170412951470202
2704,4,3.6123449342521323
2705,4,2.992273943326842
2706,4,2.4080847264240473
2707,3,1.6264036343841601
2708,4,1.726573552412235
2709,2,4.097297089972561
2710,4,1.4965216539427348
2711,4,1.8426982401798404
2712,3,3.4194385251017283
2713,4,4.365900768531864
2714,4,1.4365660998368728
2715,3,2.499217574508168
2716,4,3.0064346200813015
2717,3,2.8103683200457534
2718,3,3.178723798095358
2719,3,1.8320728348775308
2720,4,1.9221168385269987
2721,3,2.7749907645331175
2722,4,1.8586923489706249
2723,3,2.992773795946406
2724,3,1.7870486194915725
2725,4,1.5422622617133044
2726,1,3.81481977928491
2727,4,2.1886265897519825
2728,2,4.097732280686239
2729,1,3.1415482747048102
2730,4,1.9678888780847783
2731,3,2.5037962183224445
2732,3,1.5173859090443833
2733,4,1.201895911110168
2734,3,2.845945413765444
2735,4,3.8351152501556838
2736,4,3.2702991688408325
2737,1,3.9516596949600835
2738,4,2.408619421365432
2739,4,2.050384222353085
2740,4,2.2233933841757825
2741,1,2.3830628938912044
2742,1,3.024589859305164
2743,3,3.4496044251682743
2744,3,2.003019985241529
2745,3,2.661800101079023
2746,1,1.4168395088553012
2747,4,1.9002565903147441
2748,3,2.527605622298814
2749,3,5.060685335057563
2750,2,3.0602257671221866
2751,3,1.7432669472920124
2752,3,1.9850409155200555
2753,4,1.7212161899183793
2754,4,1.87076778478682
2755,1,3.027496671767758
2756,1,3.35584697426314
2757,3,3.5705183296525176
2758,3,3.68218750940136
2759,3,3.9084469519973446
2760,3,3.5940703408413857
2761,2,3.7429611725204417
2762,4,2.200832024220541
2763,1,4.977087465602178
2764,4,2.381333146484991
2765,3,2.2509707411953515
2766,4,3.099838539137194
2767,3,1.7913026160260248
2768,3,1.328521686181633
2769,4,1.7538521368876667
2770,3,1.9082298705396858
2771,4,1.596429400339532
2772,4,1.958434374817793
2773,4,1.4964334608563437
2774,0,2.3138739757321174
2775,4,1.5950094750817676
2776,3,3.443602919985981
2777,4,1.868281109633031
2778,3,3.744627140364522
2779,1,2.101170964901431
2780,1,4.081371441790581
2781,3,2.118503426432758
2782,3,2.575355963849474
2783,2,4.354968242084988
2784,3,2.2175415029288343
2785,4,1.3949488916219266
2786,3,2.626763404680762
2787,4,4.055112307569737
2788,0,1.7394704835726595
2789,4,2.8191659824506172
2790,4,1.5606775313016867
2791,4,1.6079381926565752
2792,1,2.624321938100871
2793,3,2.8525382363871854
2794,4,1.6920821686516474
2795,4,1.605978723294752
2796,1,4.304332503323852
2797,4,2.2451439853300195
2798,4,1.7602668348906843
2799,3,3.561185150605086
2800,3,2.6933713333148606
2801,3,3.445366557306468
2802,4,3.1629197621520295
2803,2,4.870639111871349
2804,4,1.986499590869571
2805,4,3.741494514096692
2806,3,2.065843006397973
2807,4,1.54920850792944
2808,4,1.85188898488774
2809,3,1.8489615813749882
2810,3,3.72747339850701
2811,2,5.178422155204329
2812,4,1.242858701708452
2813,3,1.559209928969566
2814,4,1.5404208355029787
2815,1,8.267996254439431
2816,3,4.7290573651827845
2817,4,1.4510664574702965
2818,4,3.713312255339074
2819,4,1.4544278665178594
2820,4,1.7959782798294515
2821,4,3.142401963761343
2822,2,7.251913801586868
2823,2,16.036389187150974
2824,4,1.579765609874748
2825,4,3.9064475071950513
2826,4,2.3848609759253168
2827,3,2.0322865062348496
2828,1,3.04608085906955
2829,4,2.7162834742082804
2830,4,2.010965561560112
2831,4,1.6620939019255416
2832,3,2.489981329021171
2833,3,3.4216975009640094
2834,2,4.026737000882225
2835,4,1.6142667067248087
2836,4,2.2205080642120243
2837,3,3.837600563049498
2838,4,1.5790248103857205
2839,1,4.343057073028275
2840,1,2.3984194119249236
2841,4,2.086197201686783
2842,3,3.0283440314107875
2843,3,2.9145734455708143
2844,4,1.331199967727616
2845,4,1.325990125277571
2846,1,2.9728753128342915
2847,3,3.0932919099590346
2848,3,1.9740264108873535
2849,3,2.3968873890112823
2850,4,2.8352813615199333
2851,4,1.279850979921721
2852,3,3.0027247115851776
2853,3,1.5649119206011415
2854,3,2.1935053744926845
2855,4,2.163835834194784
2856,3,4.185450600936827
2857,4,2.032003288892236
2858,4,1.8018931985965538
2859,4,3.052145522172457
2860,4,1.8918909322740507
2861,4,1.3790756598960054
2862,1,2.1250480559229747
2863,4,3.11045367413399
2864,4,1.4292070815459823
2865,4,1.7999047471206762
2866,4,1.6186146312717042
2867,1,2.7730618968998555
2868,3,2.9589685606952947
2869,1,3.9864120356179207
2870,2,3.821909745707785
2871,3,1.9449873330667062
2872,3,2.374975020642178
2873,3,2.2262609380717415
2874,4,1.3593266091733465
2875,3,1.582849469971599
2876,4,1.470738557956911
2877,3,2.733640704867589
2878,1,6.530665041298237
2879,4,1.6363157564177573
2880,4,1.0494948456992876
2881,4,1.9830380075293095
2882,4,1.3014638280782622
2883,4,1.4421533258953587
2884,4,1.6145123893800648
2885,3,1.536775996665739
2886,1,1.8842983225332681
2887,1,2.1203959764004425
2888,1,2.778938148525526
2889,1,3.7945833273995135
2890,4,1.6614881379896327
2891,3,2.009329175023676
2892,3,1.8791347881900546
2893,4,1.7455129969523613
2894,1,2.851449388429687
2895,4,3.5074571165674
2896,4,4.278294181518947
2897,1,4.686710799047449
2898,0,4.822001273347789
2899,3,1.6181091671586232
2900,3,1.608119039251242
2901,3,1.9835405662705101
2902,4,1.8038945586907824
2903,3,2.2184091846541003
2904,3,4.076611504523443
2905,3,1.481732733894475
2906,3,3.38989977570438
2907,3,2.4128604763318133
2908,4,1.5255251787209148
2909,4,1.4402603968173389
2910,4,2.0454090731616588
2911,4,1.6206107190598866
2912,4,4.296140632473331
2913,3,3.698508596562179
2914,3,1.5743626396354626
2915,1,12.160792313784182
2916,3,1.8027311277574323
2917,3,1.7484213622472355
2918,1,4.6272312401945594
2919,3,2.2250927581514346
2920,4,1.40674074071115
2921,4,1.5660304256843727
2922,4,2.05447774338091
2923,1,5.9165836309117505
2924,4,2.8340117711785213
2925,4,1.9047841109617019
2926,4,2.0366401477089413
2927,3,2.460120447647395
2928,1,2.784293509050552
2929,4,1.359817042413601
2930,3,2.0959465828925468
2931,2,3.5227156400614192
2932,3,2.021529913120112
2933,4,1.3355882526247267
2934,3,1.8042326720676112
2935,4,1.5722707309593167
2936,4,2.1843364474671834
2937,1,6.732305063280761
2938,4,2.197214303087524
2939,4,1.0352599033934922
2940,3,2.0765937819455353
2941,1,2.816806204443182
2942,4,1.3655893271235608
2943,4,1.3269140460846858
2944,4,3.9148456058629697
2945,4,1.549078953457876
2946,4,1.7184999346518994
2947,1,2.424377704652467
2948,3,1.9207577745601485
2949,4,4.346021081913422
2950,4,1.9274622538754922
2951,3,2.765457386592874
2952,4,6.4607288097777715
2953,4,1.3368190946458065
2954,1,2.836618933186378
2955,4,1.3373075788325872
2956,4,1.7855820861641885
2957,3,3.4268513751734284
2958,3,2.856797932952908
2959,3,2.8710171382234653
2960,4,2.1605729187836284
2961,1,4.482749558209477
2962,1,3.0608090752892827
2963,4,1.344689279878019
2964,1,2.5895092510560476
2965,4,2.630091847147588
2966,1,3.2555903876867816
2967,4,2.203801227596524
2968,4,1.7941607924997625
2969,4,2.4468892562498823
2970,2,12.048255976056506
2971,4,2.219751880795844
2972,3,1.984327168055447
2973,1,1.7915254981760185
2974,4,2.9215034283082013
2975,3,2.9245195404086886
2976,3,4.681723042067962
2977,3,1.79911658352763
2978,3,3.3713143929020655
2979,1,1.4221422827953047
2980,4,1.4349564181563348
2981,3,3.8200629282319842
2982,4,3.453860543912939
2983,4,2.7197536651469383
2984,4,1.1429650498400723
2985,2,4.492741390839218
2986,4,1.8732982196710461
2987,3,2.285255669124725
2988,2,3.76362681306371
2989,4,2.320304200752259
2990,3,1.8662677729214106
2991,4,4.035367341673933
2992,4,1.8840930536834428
2993,3,1.7737240352964518
2994,4,1.2506872845306274
2995,1,1.6813167155268665
2996,3,1.8835879761111856
2997,3,1.5341966846188972
2998,3,1.13731812137655
2999,4,1.524461567189069
3000,3,1.8782127645868134
3001,4,3.517723196036044
3002,4,5.916270454042695
3003,4,1.686533327977347
3004,3,2.0732181197164907
3005,4,2.510343219307995
3006,3,2.2054745640530227
3007,3,2.7538464380198997
3008,3,3.757271910034378
3009,4,1.5130278534721684
3010,3,3.697389999930404
3011,3,4.332302817154543
3012,4,1.3505570234533735
3013,3,2.4728258335040465
3014,1,3.055869755862238
3015,3,1.850619345857608
3016,3,2.625304578980601
3017,3,1.847942873315535
3018,3,1.6524322858951734
3019,3,2.3083247929410655
3020,3,2.2831492670195463
3021,4,2.07858305949761
3022,3,3.900236908441643
3023,3,1.6175665528429386
3024,1,2.7415227735743337
3025,3,1.8690309901658593
3026,3,3.3111806108216517
3027,1,2.3554913802818542
3028,3,1.7405499346577344
3029,4,1.9680982665417133
3030,3,4.153715224946385
3031,4,2.0566515305968855
3032,1,3.795414856395995
3033,4,2.0575031340609784
3034,4,1.4378998364133146
3035,4,2.601904109955427
3036,1,2.4977152669771376
3037,4,1.3354742703929705
3038,1,6.812981381360697
3039,1,3.324402732104209
3040,4,1.8905632450954943
3041,3,2.2343750870020065
3042,3,2.583552733311211
3043,4,1.7235491303215438
3044,4,1.1577696512915852
3045,1,3.128303105484747
3046,4,1.5625665236401123
3047,3,2.122168628684588
3048,4,1.62923623209986
3049,4,4.572259343122901
3050,4,1.8769409911156039
3051,4,2.4607626502126254
3052,3,1.6069911458688968
3053,3,2.04806663557778
3054,3,1.643532282028419
